Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias
664,27,masculino,Arauco,67,69,96
665,22,masculino,Coronel,23,8,41
666,23,femenino,San Pedro,95,14,91
667,24,masculino,Arauco,4,66,82
668,20,femenino,Hualpén,16,31,37
669,21,masculino,Coronel,72,66,2
670,27,prefiero no decirlo,Tomé,74,33,22
671,18,femenino,San Pedro,90,39,61
672,22,prefiero no decirlo,Penco,95,45,63
673,21,femenino,San Pedro,44,55,30
674,18,femenino,Hualpén,61,37,70
675,26,femenino,Arauco,54,54,69
676,19,femenino,Coronel,43,9,12
677,24,femenino,Coronel,93,32,24
678,26,masculino,Penco,60,95,6
679,20,prefiero no decirlo,Lota,77,30,22
680,19,masculino,San Pedro,55,18,33
681,24,masculino,Arauco,40,14,74
682,18,masculino,Penco,67,53,59
683,20,femenino,Tomé,67,24,95
684,26,femenino,San Pedro,28,8,92
685,21,femenino,Tomé,56,22,9
686,22,prefiero no decirlo,Lota,15,99,18
687,24,femenino,Arauco,83,33,38
688,18,masculino,Concepción,60,63,47
689,23,prefiero no decirlo,Concepción,44,93,28
690,25,masculino,Lota,86,68,66
691,25,masculino,Lota,4,27,52
692,29,masculino,Tomé,12,56,4
693,27,femenino,San Pedro,22,11,49
694,24,masculino,San Pedro,47,99,19
695,20,femenino,Penco,42,22,32
696,18,prefiero no decirlo,Tomé,50,97,95
697,28,femenino,Hualpén,49,81,93
698,27,masculino,San Pedro,58,82,7
699,26,femenino,Lota,24,2,65
700,19,femenino,Arauco,26,56,77
701,19,prefiero no decirlo,Coronel,79,26,17
702,28,masculino,Coronel,4,3,68
703,19,masculino,Tomé,29,94,20
704,28,femenino,Tomé,6,38,38
705,18,prefiero no decirlo,Lota,73,86,91
706,21,masculino,Coronel,95,98,1
707,23,femenino,Coronel,37,19,70
708,29,masculino,Penco,90,7,70
709,24,prefiero no decirlo,San Pedro,74,67,51
710,27,masculino,Coronel,73,14,4
711,26,masculino,Hualpén,51,34,86
712,27,femenino,Arauco,51,67,82
713,21,prefiero no decirlo,Hualpén,68,49,57
714,23,masculino,Arauco,10,78,30
715,20,prefiero no decirlo,Tomé,45,52,25
716,23,prefiero no decirlo,Coronel,41,84,93
717,18,femenino,Concepción,30,56,42
718,22,masculino,San Pedro,53,89,28
719,19,femenino,Hualpén,31,78,94
720,27,femenino,Coronel,28,39,15
721,22,prefiero no decirlo,Coronel,63,38,99
722,25,masculino,Penco,34,51,40
723,18,masculino,San Pedro,17,33,56
724,23,prefiero no decirlo,Coronel,63,23,61
725,27,femenino,Concepción,76,77,25
726,19,femenino,Lota,62,95,10
727,21,masculino,Hualpén,76,70,10
728,27,prefiero no decirlo,Lota,37,59,88
729,28,masculino,Hualpén,75,58,55
730,28,masculino,Tomé,15,64,59
731,26,prefiero no decirlo,Penco,72,21,77
732,18,masculino,Penco,92,25,50
733,18,masculino,Hualpén,39,77,9
734,22,prefiero no decirlo,Lota,40,29,67
735,23,femenino,Concepción,27,53,58
736,27,prefiero no decirlo,San Pedro,56,89,64
737,24,femenino,Lota,36,80,98
738,26,femenino,Coronel,26,75,1
739,22,femenino,Coronel,98,32,30
740,22,femenino,Hualpén,75,50,50
741,18,femenino,Hualpén,48,74,23
742,25,prefiero no decirlo,Tomé,58,79,27
743,18,prefiero no decirlo,Concepción,57,79,99
744,21,masculino,Penco,11,54,80
745,24,prefiero no decirlo,Hualpén,4,74,13
746,29,femenino,Coronel,26,22,38
747,23,prefiero no decirlo,Arauco,49,27,84
748,18,femenino,Lota,13,64,52
749,21,prefiero no decirlo,Penco,79,45,2
750,28,femenino,Arauco,62,76,13
751,18,prefiero no decirlo,Tomé,55,92,92
752,27,femenino,San Pedro,45,47,26
753,24,femenino,Concepción,26,24,63
754,26,prefiero no decirlo,Coronel,40,83,21
755,28,masculino,Hualpén,92,42,62
756,24,masculino,Penco,87,58,15
757,28,masculino,Hualpén,58,80,90
758,20,prefiero no decirlo,Penco,15,1,83
759,20,femenino,Arauco,62,46,72
760,19,prefiero no decirlo,Tomé,68,47,73
761,27,femenino,Coronel,73,3,93
762,26,masculino,Arauco,74,68,30
763,24,masculino,Hualpén,17,23,76
764,20,masculino,San Pedro,82,3,71
765,18,masculino,San Pedro,54,62,98
766,21,prefiero no decirlo,Penco,69,31,22
767,20,femenino,San Pedro,33,48,12
768,25,femenino,Lota,17,69,69
769,29,masculino,Concepción,86,85,70
770,18,femenino,San Pedro,62,91,30
771,18,femenino,Concepción,27,93,90
772,27,masculino,Hualpén,51,22,77
773,19,masculino,Arauco,44,41,29
774,22,prefiero no decirlo,Coronel,35,84,70
775,22,masculino,Arauco,52,93,94
776,25,femenino,Concepción,39,88,43
777,28,masculino,Tomé,59,61,80
778,24,prefiero no decirlo,Concepción,10,5,6
779,18,femenino,Arauco,97,21,56
780,29,prefiero no decirlo,Concepción,40,53,11
781,22,femenino,Hualpén,15,61,36
782,28,prefiero no decirlo,Hualpén,76,45,14
783,20,femenino,Concepción,85,40,84
784,21,masculino,Penco,7,67,37
785,18,femenino,Hualpén,63,65,66
786,23,prefiero no decirlo,Lota,26,48,26
787,23,femenino,Tomé,72,42,41
788,24,femenino,San Pedro,97,57,79
789,20,femenino,Lota,96,91,10
790,21,prefiero no decirlo,San Pedro,5,96,56
791,25,femenino,Penco,62,49,20
792,22,masculino,Lota,12,47,99
793,23,prefiero no decirlo,Penco,96,70,52
794,28,masculino,Penco,57,5,23
795,21,prefiero no decirlo,Lota,3,91,52
796,22,masculino,Concepción,18,22,61
797,28,prefiero no decirlo,San Pedro,10,9,72
798,20,prefiero no decirlo,Concepción,1,32,15
799,23,femenino,Tomé,11,20,45
800,23,prefiero no decirlo,Penco,38,4,87
801,28,femenino,Penco,45,80,6
802,24,femenino,Concepción,66,93,34
803,22,prefiero no decirlo,San Pedro,81,57,32
804,29,prefiero no decirlo,Concepción,96,15,58
805,27,prefiero no decirlo,Coronel,81,90,88
806,23,prefiero no decirlo,Coronel,50,99,77
807,19,femenino,Penco,86,29,4
808,23,femenino,Tomé,35,46,57
809,19,prefiero no decirlo,Penco,26,90,52
810,24,femenino,Arauco,1,43,16
811,19,prefiero no decirlo,Penco,68,20,86
812,28,masculino,Penco,87,27,88
813,20,prefiero no decirlo,Penco,3,57,44
814,21,femenino,Tomé,93,86,97
815,24,femenino,Lota,80,8,54
816,29,femenino,Arauco,83,1,28
817,26,femenino,Coronel,58,37,2
818,18,masculino,Coronel,85,74,43
819,24,prefiero no decirlo,Hualpén,69,71,43
820,18,femenino,Hualpén,44,6,38
821,22,masculino,Penco,49,25,9
822,27,femenino,Lota,40,46,45
823,21,prefiero no decirlo,Hualpén,49,31,16
824,19,prefiero no decirlo,Hualpén,29,34,3
825,28,masculino,Concepción,95,55,65
826,18,masculino,Tomé,98,42,35
827,27,masculino,Arauco,37,15,59
828,21,masculino,San Pedro,29,47,54
829,26,masculino,Hualpén,77,68,61
830,18,femenino,Coronel,12,25,58
831,22,prefiero no decirlo,Arauco,14,44,84
832,22,masculino,Penco,31,96,45
833,24,masculino,Coronel,4,84,29
834,21,masculino,Penco,31,64,61
835,24,femenino,Arauco,54,60,58
836,27,masculino,Concepción,31,69,37
837,19,femenino,Arauco,9,91,71
838,27,femenino,Penco,74,16,30
839,20,masculino,San Pedro,32,53,26
840,20,masculino,Lota,78,22,42
841,18,masculino,Coronel,30,25,47
842,18,femenino,Penco,46,86,46
843,21,masculino,Lota,43,74,2
844,28,prefiero no decirlo,Lota,97,84,54
845,19,femenino,Tomé,39,32,73
846,19,masculino,Hualpén,2,16,62
847,29,masculino,Tomé,68,97,63
848,28,masculino,Coronel,53,1,20
849,25,prefiero no decirlo,Penco,30,22,57
850,28,masculino,Tomé,71,22,68
851,19,masculino,Arauco,42,26,13
852,25,femenino,San Pedro,27,78,39
853,21,prefiero no decirlo,San Pedro,6,65,25
854,18,femenino,Coronel,21,28,39
855,21,femenino,Arauco,88,5,48
856,23,masculino,San Pedro,97,98,44
857,25,prefiero no decirlo,Tomé,45,5,30
858,24,masculino,San Pedro,46,55,81
859,21,prefiero no decirlo,Tomé,14,72,73
860,26,prefiero no decirlo,Penco,5,98,90
861,19,prefiero no decirlo,Coronel,14,14,79
862,19,prefiero no decirlo,Lota,73,73,58
863,18,masculino,Hualpén,92,97,62
864,28,femenino,Penco,84,13,17
865,28,prefiero no decirlo,Arauco,15,86,82
866,18,masculino,Lota,30,93,25
867,27,masculino,Penco,11,59,23
868,26,prefiero no decirlo,Lota,58,65,8
869,22,masculino,Concepción,18,63,31
870,22,femenino,Lota,12,14,40
871,21,prefiero no decirlo,Arauco,15,58,6
872,28,prefiero no decirlo,San Pedro,23,44,71
873,21,prefiero no decirlo,Penco,56,95,15
874,28,femenino,Coronel,87,49,3
875,18,femenino,Hualpén,28,15,61
876,25,masculino,Coronel,85,74,30
877,25,prefiero no decirlo,Arauco,65,20,74
878,27,femenino,Tomé,93,39,95
879,26,prefiero no decirlo,Hualpén,31,54,85
880,20,masculino,Arauco,94,62,10
881,26,femenino,Lota,36,71,96
882,21,masculino,San Pedro,35,90,14
883,24,femenino,Hualpén,47,24,39
884,23,prefiero no decirlo,Penco,97,26,87
885,25,masculino,Hualpén,21,50,65
886,25,prefiero no decirlo,Concepción,33,73,73
887,22,femenino,Lota,19,68,72
888,18,prefiero no decirlo,Concepción,7,77,59
889,27,masculino,San Pedro,47,7,85
890,28,masculino,Penco,36,57,39
891,25,masculino,Hualpén,68,34,16
892,25,femenino,San Pedro,85,6,15
893,27,prefiero no decirlo,San Pedro,52,14,88
894,18,prefiero no decirlo,Tomé,26,67,24
895,26,prefiero no decirlo,Hualpén,73,4,60
896,23,masculino,Lota,80,58,52
897,19,prefiero no decirlo,Concepción,12,48,97
898,28,prefiero no decirlo,Coronel,18,66,4
899,25,masculino,Penco,40,68,60
900,29,prefiero no decirlo,Arauco,83,45,77
901,25,femenino,Lota,75,21,9
902,21,prefiero no decirlo,Lota,9,88,2
903,18,prefiero no decirlo,Tomé,53,47,24
904,21,prefiero no decirlo,Arauco,43,89,92
905,23,femenino,Hualpén,51,71,81
906,24,prefiero no decirlo,Concepción,88,51,79
907,19,masculino,Arauco,69,58,46
908,18,femenino,San Pedro,25,29,24
909,29,prefiero no decirlo,Hualpén,93,45,55
910,24,prefiero no decirlo,Concepción,28,88,95
911,27,prefiero no decirlo,Concepción,18,86,73
912,29,prefiero no decirlo,Tomé,11,48,58
913,27,femenino,Coronel,73,90,53
914,22,femenino,Concepción,95,59,47
915,24,masculino,Coronel,98,56,32
916,20,masculino,Lota,44,89,26
917,23,prefiero no decirlo,Hualpén,62,75,93
918,23,prefiero no decirlo,Concepción,90,68,88
919,27,masculino,Lota,86,78,51
920,18,prefiero no decirlo,San Pedro,10,83,91
921,20,prefiero no decirlo,Hualpén,28,32,56
922,27,masculino,Arauco,79,41,24
923,22,femenino,Lota,83,3,10
924,20,femenino,Tomé,2,77,79
925,24,masculino,Arauco,82,51,76
926,28,femenino,Hualpén,26,55,36
927,24,prefiero no decirlo,Hualpén,49,4,85
928,24,prefiero no decirlo,Arauco,92,73,19
929,24,femenino,Tomé,37,49,43
930,21,femenino,Arauco,44,5,41
931,24,prefiero no decirlo,Coronel,51,53,21
932,28,femenino,San Pedro,34,38,39
933,25,prefiero no decirlo,Tomé,64,26,39
934,20,femenino,Lota,28,30,26
935,20,femenino,Coronel,3,96,45
936,28,prefiero no decirlo,Lota,10,2,3
937,21,prefiero no decirlo,Hualpén,81,21,22
938,20,masculino,Lota,50,68,46
939,24,masculino,Concepción,42,44,90
940,23,masculino,Penco,97,14,98
941,22,femenino,San Pedro,63,71,73
942,20,prefiero no decirlo,Arauco,15,6,74
943,26,prefiero no decirlo,Penco,18,18,22
944,27,masculino,Concepción,25,15,89
945,25,masculino,Lota,52,71,58
946,29,masculino,Coronel,72,11,74
947,25,masculino,San Pedro,36,15,3
948,25,femenino,Concepción,23,51,54
949,23,prefiero no decirlo,Hualpén,46,51,99
950,26,femenino,Coronel,5,91,26
951,20,masculino,Lota,88,92,85
952,18,prefiero no decirlo,Arauco,28,29,82
953,28,femenino,Tomé,70,10,27
954,26,femenino,San Pedro,83,2,96
955,20,masculino,Coronel,26,75,16
956,24,masculino,Lota,18,82,68
957,29,masculino,San Pedro,66,68,85
958,29,masculino,Tomé,3,33,53
959,24,masculino,Hualpén,13,59,31
960,25,femenino,Tomé,73,96,63
961,18,femenino,Lota,41,36,40
962,21,femenino,Tomé,18,70,12
963,29,femenino,San Pedro,28,2,19
964,18,masculino,Hualpén,28,48,82
965,19,prefiero no decirlo,Tomé,10,48,64
966,25,prefiero no decirlo,San Pedro,49,40,73
967,21,femenino,Lota,74,86,19
968,21,masculino,San Pedro,93,94,95
969,23,femenino,Coronel,92,92,58
970,29,masculino,Tomé,29,98,4
971,21,femenino,Coronel,81,92,73
972,26,masculino,Arauco,95,35,26
973,28,prefiero no decirlo,Arauco,52,65,33
974,25,masculino,Penco,46,55,32
975,20,prefiero no decirlo,Tomé,79,55,13
976,19,prefiero no decirlo,Concepción,33,10,65
977,23,masculino,San Pedro,26,41,35
978,23,prefiero no decirlo,Coronel,2,73,97
979,26,femenino,Hualpén,30,62,91
980,20,prefiero no decirlo,Hualpén,65,64,42
981,20,prefiero no decirlo,San Pedro,36,51,70
982,23,prefiero no decirlo,Lota,86,78,99
983,23,masculino,Coronel,91,26,97
984,29,prefiero no decirlo,Concepción,33,80,33
985,29,prefiero no decirlo,Coronel,17,47,96
986,26,prefiero no decirlo,Hualpén,34,8,40
987,21,femenino,Hualpén,71,11,5
988,20,prefiero no decirlo,Concepción,56,61,49
989,25,prefiero no decirlo,Concepción,74,85,28
990,18,femenino,Lota,24,90,13
991,20,masculino,Lota,89,71,78
992,24,femenino,Penco,57,52,93
993,25,prefiero no decirlo,Penco,74,49,98
994,29,masculino,San Pedro,48,75,25
995,18,prefiero no decirlo,Arauco,72,55,20
996,29,masculino,Lota,40,27,10
997,20,masculino,Concepción,10,24,82
998,19,masculino,Coronel,1,2,88
999,22,prefiero no decirlo,Arauco,8,83,45
1000,24,masculino,Penco,48,19,53
1001,22,prefiero no decirlo,Concepción,11,93,49
1002,26,prefiero no decirlo,Lota,8,10,58
1003,29,femenino,Coronel,71,12,72
1004,29,prefiero no decirlo,Concepción,83,22,72
1005,25,prefiero no decirlo,Arauco,80,6,42
1006,28,masculino,Coronel,53,55,77
1007,22,femenino,Tomé,93,40,37
1008,27,prefiero no decirlo,Coronel,93,71,12
1009,26,masculino,San Pedro,69,51,47
1010,18,femenino,Arauco,56,30,55
1011,22,femenino,Lota,69,11,80
1012,26,femenino,Coronel,13,49,70
1013,29,prefiero no decirlo,Hualpén,14,59,81
1014,29,prefiero no decirlo,San Pedro,96,92,59
1015,21,femenino,Lota,93,63,75
1016,27,masculino,San Pedro,19,26,20
1017,23,femenino,Tomé,66,92,87
1018,20,femenino,Hualpén,57,66,17
1019,22,masculino,Penco,9,10,80
1020,20,femenino,Tomé,91,91,3
1021,20,femenino,Concepción,34,81,50
1022,23,masculino,Coronel,15,60,5
1023,21,masculino,Coronel,87,78,26
1024,26,prefiero no decirlo,Tomé,12,36,64
1025,27,femenino,Concepción,74,75,7
1026,22,femenino,Coronel,36,20,48
1027,18,femenino,Arauco,75,99,38
1028,28,femenino,San Pedro,12,28,66
1029,28,femenino,Arauco,93,65,29
1030,19,masculino,Lota,81,27,42
1031,22,femenino,Concepción,21,47,74
1032,24,masculino,Arauco,98,63,9
1033,20,prefiero no decirlo,Lota,62,65,86
1034,24,masculino,San Pedro,82,9,69
1035,27,prefiero no decirlo,San Pedro,45,26,47
1036,25,prefiero no decirlo,San Pedro,19,26,14
1037,20,femenino,Penco,22,38,20
1038,29,prefiero no decirlo,Coronel,68,31,77
1039,20,masculino,Coronel,37,10,65
1040,29,masculino,Lota,27,52,96
1041,28,masculino,Concepción,42,49,41
1042,18,femenino,Hualpén,90,79,37
1043,22,masculino,Hualpén,98,18,8
1044,23,femenino,Tomé,19,18,10
1045,18,femenino,Arauco,96,42,4
1046,20,prefiero no decirlo,Tomé,10,89,59
1047,28,prefiero no decirlo,Arauco,81,88,25
1048,28,prefiero no decirlo,Lota,40,87,78
1049,29,masculino,Hualpén,23,50,56
1050,25,prefiero no decirlo,Penco,74,3,26
1051,25,femenino,Lota,50,34,80
1052,25,femenino,Lota,95,77,48
1053,29,prefiero no decirlo,San Pedro,61,39,28
1054,19,femenino,Tomé,13,13,12
1055,18,prefiero no decirlo,Lota,69,75,26
1056,27,prefiero no decirlo,San Pedro,74,21,40
1057,19,prefiero no decirlo,Penco,51,51,15
1058,23,prefiero no decirlo,Arauco,7,26,23
1059,28,masculino,Concepción,72,83,47
1060,23,femenino,Concepción,96,37,13
1061,20,femenino,Lota,90,84,34
1062,18,femenino,San Pedro,76,2,10
1063,22,masculino,Hualpén,59,25,45
1064,27,femenino,Coronel,50,73,60
1065,22,masculino,Lota,91,10,71
1066,25,femenino,Penco,87,82,61
1067,28,femenino,Concepción,11,84,63
1068,22,masculino,Penco,91,6,99
1069,29,prefiero no decirlo,Lota,80,47,22
1070,23,masculino,San Pedro,84,79,19
1071,27,masculino,Tomé,4,43,16
1072,27,prefiero no decirlo,Coronel,66,58,27
1073,25,prefiero no decirlo,Arauco,37,36,49
1074,25,masculino,San Pedro,95,74,92
1075,24,prefiero no decirlo,Hualpén,39,25,8
1076,28,masculino,Concepción,74,75,53
1077,22,prefiero no decirlo,Penco,9,80,56
1078,27,prefiero no decirlo,San Pedro,25,90,46
1079,26,prefiero no decirlo,Arauco,88,91,67
1080,26,femenino,San Pedro,67,94,71
1081,27,masculino,Penco,7,29,36
1082,22,prefiero no decirlo,Lota,61,49,81
1083,21,femenino,Lota,50,3,61
1084,19,masculino,Tomé,61,55,79
1085,21,femenino,Lota,7,38,38
1086,22,prefiero no decirlo,Arauco,49,17,55
1087,22,masculino,Lota,79,49,96
1088,20,prefiero no decirlo,Lota,65,60,91
1089,20,masculino,Coronel,10,48,75
1090,28,prefiero no decirlo,San Pedro,83,48,42
1091,22,femenino,Lota,93,97,96
1092,29,femenino,Concepción,27,97,43
1093,21,femenino,Penco,17,33,3
1094,18,femenino,San Pedro,14,13,24
1095,23,masculino,San Pedro,42,41,51
1096,29,femenino,Arauco,65,41,54
1097,24,prefiero no decirlo,Hualpén,11,79,8
1098,23,prefiero no decirlo,Penco,39,11,94
1099,21,prefiero no decirlo,Tomé,60,73,12
1100,26,masculino,Hualpén,78,20,70
1101,29,prefiero no decirlo,Penco,57,51,80
1102,19,masculino,Coronel,19,71,79
1103,20,femenino,Concepción,21,16,27
1104,28,prefiero no decirlo,Lota,89,89,46
1105,27,femenino,Lota,26,27,26
1106,20,masculino,Lota,54,71,93
1107,18,femenino,Arauco,46,4,46
1108,24,femenino,Hualpén,44,21,66
1109,27,femenino,San Pedro,26,47,90
1110,24,femenino,San Pedro,90,61,14
1111,27,femenino,Concepción,55,12,3
1112,24,prefiero no decirlo,Coronel,75,50,26
1113,25,prefiero no decirlo,Tomé,23,51,38
1114,25,masculino,Arauco,25,34,94
1115,20,masculino,Concepción,69,29,15
1116,19,masculino,Arauco,26,74,53
1117,22,masculino,Penco,36,53,92
1118,20,masculino,San Pedro,92,75,22
1119,21,prefiero no decirlo,Penco,23,70,87
1120,26,prefiero no decirlo,Coronel,12,96,37
1121,18,femenino,Penco,81,83,11
1122,18,femenino,San Pedro,25,83,2
1123,18,prefiero no decirlo,San Pedro,84,26,11
1124,22,femenino,Lota,62,12,42
1125,20,prefiero no decirlo,Concepción,5,43,44
1126,25,masculino,Concepción,77,51,28
1127,27,femenino,Coronel,48,49,95
1128,25,prefiero no decirlo,Concepción,24,32,29
1129,29,femenino,Penco,61,92,37
1130,20,masculino,Hualpén,60,45,47
1131,19,masculino,San Pedro,63,15,4
1132,23,femenino,Hualpén,87,63,75
1133,25,masculino,Concepción,83,44,77
1134,18,femenino,Penco,10,41,71
1135,18,masculino,Lota,61,62,91
1136,25,masculino,Lota,70,20,55
1137,25,masculino,Hualpén,15,46,18
1138,23,prefiero no decirlo,Hualpén,21,30,35
1139,28,masculino,Hualpén,4,80,13
1140,26,femenino,San Pedro,51,69,58
1141,22,femenino,Hualpén,66,74,3
1142,25,prefiero no decirlo,Hualpén,83,82,48
1143,28,masculino,San Pedro,26,89,71
1144,29,femenino,Concepción,99,27,95
1145,20,femenino,San Pedro,36,63,21
1146,19,femenino,Tomé,94,33,3
1147,19,masculino,Arauco,5,23,71
1148,19,prefiero no decirlo,Arauco,65,56,45
1149,19,masculino,Hualpén,70,6,68
1150,20,masculino,Penco,57,36,76
1151,24,masculino,Hualpén,9,75,91
1152,25,femenino,Penco,90,55,46
1153,26,femenino,San Pedro,40,96,99
1154,28,femenino,Hualpén,70,98,6
1155,19,femenino,Coronel,52,47,75
1156,24,prefiero no decirlo,Arauco,45,12,44
1157,18,femenino,Concepción,70,27,70
1158,21,femenino,Penco,25,33,75
1159,24,femenino,Tomé,65,12,43
1160,29,masculino,Penco,71,6,25
1161,25,femenino,Concepción,95,20,86
1162,18,prefiero no decirlo,Coronel,5,82,17
1163,19,masculino,San Pedro,1,30,89
1164,29,femenino,Penco,48,60,16
1165,25,femenino,Hualpén,22,51,11
1166,26,masculino,Tomé,29,25,15
1167,22,femenino,Penco,72,57,20
1168,29,femenino,San Pedro,49,61,64
1169,28,prefiero no decirlo,San Pedro,20,44,41
1170,26,femenino,Penco,22,65,15
1171,18,femenino,Coronel,20,87,95
1172,27,masculino,Lota,44,96,41
1173,25,femenino,Coronel,78,98,40
1174,18,femenino,Tomé,16,79,87
1175,21,femenino,San Pedro,75,24,90
1176,25,prefiero no decirlo,Lota,18,75,39
1177,22,masculino,Arauco,72,10,82
1178,21,masculino,Tomé,95,10,39
1179,19,masculino,Arauco,87,7,82
1180,23,prefiero no decirlo,San Pedro,49,20,63
1181,28,prefiero no decirlo,Arauco,55,58,43
1182,21,femenino,Hualpén,64,16,53
1183,18,femenino,Penco,19,68,7
1184,27,prefiero no decirlo,Arauco,92,70,89
1185,21,prefiero no decirlo,Arauco,64,5,57
1186,24,masculino,Arauco,93,35,28
1187,21,prefiero no decirlo,Penco,37,78,17
1188,21,masculino,Hualpén,11,93,71
1189,25,prefiero no decirlo,Concepción,41,31,96
1190,23,masculino,Penco,24,98,14
1191,26,prefiero no decirlo,Hualpén,39,78,70
1192,22,femenino,Penco,90,70,27
1193,29,prefiero no decirlo,Concepción,77,39,3
1194,19,prefiero no decirlo,Penco,3,40,71
1195,20,masculino,San Pedro,53,56,66
1196,18,femenino,San Pedro,96,75,18
1197,20,femenino,Arauco,97,84,46
1198,21,femenino,Coronel,65,92,62
1199,18,prefiero no decirlo,San Pedro,33,10,73
1200,21,femenino,Hualpén,42,21,99
1201,18,prefiero no decirlo,Lota,3,84,10
1202,27,prefiero no decirlo,San Pedro,87,30,53
1203,20,masculino,Arauco,16,54,96
1204,22,prefiero no decirlo,Coronel,95,8,9
1205,20,femenino,Lota,25,33,7
1206,21,femenino,Lota,19,39,72
1207,25,prefiero no decirlo,San Pedro,89,19,72
1208,29,prefiero no decirlo,Lota,5,88,50
1209,22,masculino,Arauco,45,98,18
1210,19,masculino,Concepción,25,93,32
1211,26,masculino,Arauco,78,35,11
1212,26,femenino,Lota,45,30,89
1213,22,femenino,Hualpén,7,36,18
1214,28,femenino,Hualpén,50,59,72
1215,21,femenino,Concepción,45,52,10
1216,24,prefiero no decirlo,San Pedro,86,25,99
1217,24,masculino,Arauco,75,4,71
1218,22,masculino,Lota,19,44,13
1219,22,prefiero no decirlo,Penco,16,16,71
1220,19,masculino,Coronel,6,12,4
1221,24,femenino,Concepción,1,52,19
1222,19,masculino,Arauco,63,55,24
1223,27,femenino,San Pedro,35,49,16
1224,26,prefiero no decirlo,Coronel,74,98,28
1225,23,masculino,San Pedro,74,37,37
1226,21,femenino,Penco,87,7,19
1227,22,femenino,San Pedro,34,38,98
1228,29,femenino,Hualpén,16,27,10
