Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias,Promedio_Notas,Rango_Edad
476,25,masculino,Arauco,90,70,19,60,menor a 25
477,29,prefiero no decirlo,Hualpén,65,22,78,55,mayor de 25
478,23,masculino,San Pedro,45,94,27,55,menor a 25
479,18,femenino,Hualpén,74,77,16,56,menor a 25
480,18,masculino,Tomé,17,47,66,43,menor a 25
481,20,femenino,Arauco,40,70,69,60,menor a 25
482,28,masculino,Penco,82,35,33,50,mayor de 25
483,24,femenino,Tomé,72,33,26,44,menor a 25
484,18,prefiero no decirlo,Penco,31,83,60,58,menor a 25
485,23,femenino,Lota,14,31,63,36,menor a 25
486,28,masculino,Hualpén,68,50,83,67,mayor de 25
487,19,femenino,Tomé,97,37,66,67,menor a 25
488,28,prefiero no decirlo,Penco,83,22,2,36,mayor de 25
489,27,prefiero no decirlo,Penco,54,20,85,53,mayor de 25
490,23,femenino,Tomé,88,20,52,53,menor a 25
491,28,femenino,Penco,1,15,35,17,mayor de 25
492,29,masculino,Penco,6,79,36,40,mayor de 25
493,23,prefiero no decirlo,Lota,8,85,95,63,menor a 25
494,22,prefiero no decirlo,Hualpén,87,59,12,53,menor a 25
495,23,prefiero no decirlo,Arauco,93,58,25,59,menor a 25
496,27,prefiero no decirlo,Hualpén,40,90,12,47,mayor de 25
497,26,masculino,Concepción,69,35,60,55,mayor de 25
498,21,femenino,Coronel,54,59,31,48,menor a 25
499,20,femenino,Coronel,67,25,2,31,menor a 25
500,19,prefiero no decirlo,Hualpén,66,83,52,67,menor a 25
501,25,femenino,Coronel,32,67,57,52,menor a 25
502,27,prefiero no decirlo,Tomé,99,11,2,37,mayor de 25
503,19,femenino,Lota,52,92,48,64,menor a 25
504,28,femenino,Lota,24,99,98,74,mayor de 25
505,20,prefiero no decirlo,Hualpén,51,57,93,67,menor a 25
506,27,prefiero no decirlo,San Pedro,77,29,87,64,mayor de 25
507,24,masculino,San Pedro,26,62,16,35,menor a 25
508,21,femenino,Hualpén,27,92,91,70,menor a 25
509,20,masculino,San Pedro,86,59,65,70,menor a 25
510,18,masculino,Coronel,56,36,84,59,menor a 25
511,22,masculino,San Pedro,18,87,67,57,menor a 25
512,28,masculino,Lota,19,7,24,17,mayor de 25
513,22,masculino,Tomé,83,41,1,42,menor a 25
514,29,masculino,Hualpén,45,39,70,51,mayor de 25
515,24,prefiero no decirlo,Tomé,82,25,5,37,menor a 25
516,22,femenino,Lota,88,1,13,34,menor a 25
517,23,prefiero no decirlo,San Pedro,96,6,91,64,menor a 25
518,20,femenino,Concepción,31,99,27,52,menor a 25
519,24,prefiero no decirlo,Arauco,34,75,92,67,menor a 25
520,28,prefiero no decirlo,Hualpén,88,24,30,47,mayor de 25
521,28,femenino,Hualpén,67,45,3,38,mayor de 25
522,20,masculino,Lota,17,55,97,56,menor a 25
523,28,prefiero no decirlo,Tomé,67,44,10,40,mayor de 25
524,28,masculino,Coronel,73,27,64,55,mayor de 25
525,24,prefiero no decirlo,Lota,44,37,5,29,menor a 25
526,22,masculino,Arauco,15,72,53,47,menor a 25
527,19,masculino,San Pedro,24,79,31,45,menor a 25
528,21,femenino,Arauco,52,66,47,55,menor a 25
529,23,prefiero no decirlo,Coronel,4,77,84,55,menor a 25
530,26,femenino,Concepción,41,60,15,39,mayor de 25
531,29,masculino,Hualpén,96,18,9,41,mayor de 25
532,18,masculino,Hualpén,1,66,10,26,menor a 25
533,20,prefiero no decirlo,Concepción,54,30,11,32,menor a 25
534,22,femenino,Coronel,60,10,8,26,menor a 25
535,20,prefiero no decirlo,Penco,76,1,11,29,menor a 25
536,25,femenino,Tomé,95,68,10,58,menor a 25
537,18,femenino,Lota,87,26,94,69,menor a 25
538,28,prefiero no decirlo,Lota,6,55,22,28,mayor de 25
539,24,femenino,Hualpén,93,26,43,54,menor a 25
540,22,femenino,Hualpén,15,11,15,14,menor a 25
541,25,prefiero no decirlo,Coronel,76,26,38,47,menor a 25
542,26,prefiero no decirlo,Arauco,76,63,76,72,mayor de 25
543,23,prefiero no decirlo,Hualpén,44,11,25,27,menor a 25
544,28,masculino,Lota,41,55,95,64,mayor de 25
545,20,femenino,Concepción,8,11,31,17,menor a 25
546,18,femenino,Concepción,75,42,35,51,menor a 25
547,24,femenino,Hualpén,29,5,75,36,menor a 25
548,28,masculino,Penco,42,63,71,59,mayor de 25
549,21,prefiero no decirlo,Arauco,66,18,46,43,menor a 25
550,23,prefiero no decirlo,Lota,33,14,12,20,menor a 25
551,26,prefiero no decirlo,Tomé,90,70,79,80,mayor de 25
552,18,masculino,Arauco,75,43,1,40,menor a 25
553,21,masculino,Penco,4,54,35,31,menor a 25
554,28,femenino,Penco,88,22,68,59,mayor de 25
555,24,masculino,San Pedro,62,28,81,57,menor a 25
556,26,prefiero no decirlo,Hualpén,96,89,30,72,mayor de 25
557,19,prefiero no decirlo,Penco,72,36,57,55,menor a 25
558,23,masculino,Lota,88,91,24,68,menor a 25
559,26,prefiero no decirlo,Concepción,8,22,39,23,mayor de 25
560,24,prefiero no decirlo,Tomé,64,74,7,48,menor a 25
561,24,femenino,Penco,84,81,28,64,menor a 25
562,22,femenino,Penco,71,36,68,58,menor a 25
563,29,masculino,Coronel,97,97,69,88,mayor de 25
564,20,femenino,Arauco,10,16,76,34,menor a 25
565,20,masculino,Lota,83,31,91,68,menor a 25
566,23,femenino,Tomé,86,82,45,71,menor a 25
567,18,prefiero no decirlo,Arauco,73,17,10,33,menor a 25
568,27,masculino,Concepción,36,73,31,47,mayor de 25
569,19,prefiero no decirlo,Lota,66,78,28,57,menor a 25
570,22,prefiero no decirlo,Arauco,71,72,8,50,menor a 25
571,29,prefiero no decirlo,Tomé,17,17,76,37,mayor de 25
572,23,femenino,Lota,53,65,98,72,menor a 25
573,22,masculino,Concepción,58,28,51,46,menor a 25
574,21,prefiero no decirlo,San Pedro,35,12,5,17,menor a 25
575,28,femenino,Hualpén,21,49,88,53,mayor de 25
576,22,femenino,Lota,31,4,37,24,menor a 25
577,23,masculino,Concepción,75,8,4,29,menor a 25
578,25,masculino,Hualpén,2,90,61,51,menor a 25
579,28,prefiero no decirlo,Coronel,10,75,66,50,mayor de 25
580,25,prefiero no decirlo,San Pedro,97,98,46,80,menor a 25
581,28,femenino,Hualpén,89,66,47,67,mayor de 25
582,27,prefiero no decirlo,Hualpén,24,89,12,42,mayor de 25
583,22,femenino,Arauco,78,73,45,65,menor a 25
584,19,masculino,San Pedro,73,33,9,38,menor a 25
585,22,femenino,Arauco,75,9,88,57,menor a 25
586,24,femenino,Hualpén,20,60,16,32,menor a 25
587,18,masculino,Arauco,93,88,58,80,menor a 25
588,21,prefiero no decirlo,Concepción,18,28,67,38,menor a 25
589,22,masculino,Arauco,43,97,82,74,menor a 25
590,24,masculino,Hualpén,36,64,9,36,menor a 25
591,23,prefiero no decirlo,Coronel,91,9,7,36,menor a 25
592,20,prefiero no decirlo,Lota,30,32,34,32,menor a 25
593,23,femenino,Tomé,80,30,75,62,menor a 25
594,22,femenino,Penco,18,3,9,10,menor a 25
595,29,prefiero no decirlo,Arauco,99,73,49,74,mayor de 25
596,28,femenino,Coronel,82,45,36,54,mayor de 25
597,24,femenino,Penco,8,75,79,54,menor a 25
598,24,prefiero no decirlo,Lota,65,35,42,47,menor a 25
599,29,prefiero no decirlo,Penco,3,16,50,23,mayor de 25
600,20,masculino,Lota,97,5,26,43,menor a 25
601,21,masculino,Penco,91,94,92,92,menor a 25
602,24,masculino,Tomé,40,1,2,14,menor a 25
603,18,masculino,Hualpén,65,45,56,55,menor a 25
604,24,masculino,Lota,63,98,13,58,menor a 25
605,18,masculino,Penco,96,47,24,56,menor a 25
606,18,masculino,Hualpén,67,75,10,51,menor a 25
607,22,femenino,Coronel,90,22,55,56,menor a 25
608,26,prefiero no decirlo,Hualpén,89,45,90,75,mayor de 25
609,24,prefiero no decirlo,Penco,20,19,98,46,menor a 25
610,23,prefiero no decirlo,Concepción,82,22,25,43,menor a 25
611,24,prefiero no decirlo,San Pedro,41,65,22,43,menor a 25
612,22,prefiero no decirlo,Arauco,87,48,56,64,menor a 25
613,21,femenino,Lota,76,51,62,63,menor a 25
614,27,masculino,Tomé,11,46,73,43,mayor de 25
615,27,femenino,Concepción,64,4,60,43,mayor de 25
616,27,prefiero no decirlo,Coronel,48,56,56,53,mayor de 25
617,26,femenino,Arauco,40,93,36,56,mayor de 25
618,20,masculino,Tomé,83,86,82,84,menor a 25
619,24,masculino,Arauco,33,92,41,55,menor a 25
620,26,prefiero no decirlo,Arauco,47,76,43,55,mayor de 25
621,25,prefiero no decirlo,Lota,82,7,45,45,menor a 25
622,18,prefiero no decirlo,Lota,61,51,10,41,menor a 25
623,26,femenino,Tomé,70,49,88,69,mayor de 25
624,26,masculino,Concepción,82,51,35,56,mayor de 25
625,23,masculino,Concepción,58,68,73,66,menor a 25
626,18,femenino,Arauco,24,5,88,39,menor a 25
627,18,femenino,Coronel,57,63,49,56,menor a 25
628,18,prefiero no decirlo,Concepción,48,29,6,28,menor a 25
629,27,prefiero no decirlo,Coronel,23,36,76,45,mayor de 25
630,29,prefiero no decirlo,Tomé,41,14,2,19,mayor de 25
631,20,masculino,Tomé,76,83,61,73,menor a 25
632,19,prefiero no decirlo,Tomé,86,8,88,61,menor a 25
633,29,prefiero no decirlo,Arauco,24,60,8,31,mayor de 25
634,24,prefiero no decirlo,Tomé,75,55,16,49,menor a 25
635,18,femenino,Coronel,10,89,89,63,menor a 25
636,23,masculino,Coronel,77,57,91,75,menor a 25
637,26,masculino,Arauco,21,75,1,32,mayor de 25
638,28,prefiero no decirlo,Tomé,51,53,64,56,mayor de 25
639,19,masculino,Coronel,74,30,23,42,menor a 25
640,19,prefiero no decirlo,Concepción,78,48,89,72,menor a 25
641,25,femenino,Lota,62,62,64,63,menor a 25
642,25,masculino,Penco,69,92,52,71,menor a 25
643,27,femenino,Lota,74,56,24,51,mayor de 25
644,22,prefiero no decirlo,Concepción,49,13,5,22,menor a 25
645,18,prefiero no decirlo,Tomé,62,44,85,64,menor a 25
646,24,prefiero no decirlo,Arauco,17,20,64,34,menor a 25
647,26,femenino,San Pedro,15,46,77,46,mayor de 25
648,21,femenino,Hualpén,26,27,52,35,menor a 25
649,21,prefiero no decirlo,Tomé,46,64,24,45,menor a 25
650,24,masculino,Penco,7,71,66,48,menor a 25
651,18,prefiero no decirlo,Coronel,44,35,82,54,menor a 25
652,21,masculino,Hualpén,81,3,79,54,menor a 25
653,22,masculino,Hualpén,83,92,19,65,menor a 25
654,18,femenino,Penco,76,81,77,78,menor a 25
655,19,masculino,Coronel,55,27,16,33,menor a 25
656,21,masculino,Arauco,78,33,87,66,menor a 25
657,25,femenino,Lota,14,65,39,39,menor a 25
658,18,femenino,Concepción,11,17,9,12,menor a 25
659,25,prefiero no decirlo,Lota,15,15,57,29,menor a 25
660,27,masculino,Penco,40,5,25,23,mayor de 25
661,23,masculino,Penco,4,84,9,32,menor a 25
662,23,femenino,Coronel,66,68,6,47,menor a 25
663,19,masculino,Lota,97,60,19,59,menor a 25
664,27,masculino,Arauco,67,69,96,77,mayor de 25
665,22,masculino,Coronel,23,8,41,24,menor a 25
666,23,femenino,San Pedro,95,14,91,67,menor a 25
667,24,masculino,Arauco,4,66,82,51,menor a 25
668,20,femenino,Hualpén,16,31,37,28,menor a 25
669,21,masculino,Coronel,72,66,2,47,menor a 25
670,27,prefiero no decirlo,Tomé,74,33,22,43,mayor de 25
671,18,femenino,San Pedro,90,39,61,63,menor a 25
672,22,prefiero no decirlo,Penco,95,45,63,68,menor a 25
673,21,femenino,San Pedro,44,55,30,43,menor a 25
674,18,femenino,Hualpén,61,37,70,56,menor a 25
675,26,femenino,Arauco,54,54,69,59,mayor de 25
676,19,femenino,Coronel,43,9,12,21,menor a 25
677,24,femenino,Coronel,93,32,24,50,menor a 25
678,26,masculino,Penco,60,95,6,54,mayor de 25
679,20,prefiero no decirlo,Lota,77,30,22,43,menor a 25
680,19,masculino,San Pedro,55,18,33,35,menor a 25
681,24,masculino,Arauco,40,14,74,43,menor a 25
682,18,masculino,Penco,67,53,59,60,menor a 25
683,20,femenino,Tomé,67,24,95,62,menor a 25
684,26,femenino,San Pedro,28,8,92,43,mayor de 25
685,21,femenino,Tomé,56,22,9,29,menor a 25
686,22,prefiero no decirlo,Lota,15,99,18,44,menor a 25
687,24,femenino,Arauco,83,33,38,51,menor a 25
688,18,masculino,Concepción,60,63,47,57,menor a 25
689,23,prefiero no decirlo,Concepción,44,93,28,55,menor a 25
690,25,masculino,Lota,86,68,66,73,menor a 25
691,25,masculino,Lota,4,27,52,28,menor a 25
692,29,masculino,Tomé,12,56,4,24,mayor de 25
693,27,femenino,San Pedro,22,11,49,27,mayor de 25
694,24,masculino,San Pedro,47,99,19,55,menor a 25
695,20,femenino,Penco,42,22,32,32,menor a 25
696,18,prefiero no decirlo,Tomé,50,97,95,81,menor a 25
697,28,femenino,Hualpén,49,81,93,74,mayor de 25
698,27,masculino,San Pedro,58,82,7,49,mayor de 25
699,26,femenino,Lota,24,2,65,30,mayor de 25
700,19,femenino,Arauco,26,56,77,53,menor a 25
701,19,prefiero no decirlo,Coronel,79,26,17,41,menor a 25
702,28,masculino,Coronel,4,3,68,25,mayor de 25
703,19,masculino,Tomé,29,94,20,48,menor a 25
704,28,femenino,Tomé,6,38,38,27,mayor de 25
705,18,prefiero no decirlo,Lota,73,86,91,83,menor a 25
706,21,masculino,Coronel,95,98,1,65,menor a 25
707,23,femenino,Coronel,37,19,70,42,menor a 25
708,29,masculino,Penco,90,7,70,56,mayor de 25
709,24,prefiero no decirlo,San Pedro,74,67,51,64,menor a 25
710,27,masculino,Coronel,73,14,4,30,mayor de 25
711,26,masculino,Hualpén,51,34,86,57,mayor de 25
712,27,femenino,Arauco,51,67,82,67,mayor de 25
713,21,prefiero no decirlo,Hualpén,68,49,57,58,menor a 25
714,23,masculino,Arauco,10,78,30,39,menor a 25
715,20,prefiero no decirlo,Tomé,45,52,25,41,menor a 25
716,23,prefiero no decirlo,Coronel,41,84,93,73,menor a 25
717,18,femenino,Concepción,30,56,42,43,menor a 25
718,22,masculino,San Pedro,53,89,28,57,menor a 25
719,19,femenino,Hualpén,31,78,94,68,menor a 25
720,27,femenino,Coronel,28,39,15,27,mayor de 25
721,22,prefiero no decirlo,Coronel,63,38,99,67,menor a 25
722,25,masculino,Penco,34,51,40,42,menor a 25
723,18,masculino,San Pedro,17,33,56,35,menor a 25
724,23,prefiero no decirlo,Coronel,63,23,61,49,menor a 25
725,27,femenino,Concepción,76,77,25,59,mayor de 25
726,19,femenino,Lota,62,95,10,56,menor a 25
727,21,masculino,Hualpén,76,70,10,52,menor a 25
728,27,prefiero no decirlo,Lota,37,59,88,61,mayor de 25
729,28,masculino,Hualpén,75,58,55,63,mayor de 25
730,28,masculino,Tomé,15,64,59,46,mayor de 25
731,26,prefiero no decirlo,Penco,72,21,77,57,mayor de 25
732,18,masculino,Penco,92,25,50,56,menor a 25
733,18,masculino,Hualpén,39,77,9,42,menor a 25
734,22,prefiero no decirlo,Lota,40,29,67,45,menor a 25
735,23,femenino,Concepción,27,53,58,46,menor a 25
736,27,prefiero no decirlo,San Pedro,56,89,64,70,mayor de 25
737,24,femenino,Lota,36,80,98,71,menor a 25
738,26,femenino,Coronel,26,75,1,34,mayor de 25
739,22,femenino,Coronel,98,32,30,53,menor a 25
740,22,femenino,Hualpén,75,50,50,58,menor a 25
741,18,femenino,Hualpén,48,74,23,48,menor a 25
742,25,prefiero no decirlo,Tomé,58,79,27,55,menor a 25
743,18,prefiero no decirlo,Concepción,57,79,99,78,menor a 25
744,21,masculino,Penco,11,54,80,48,menor a 25
745,24,prefiero no decirlo,Hualpén,4,74,13,30,menor a 25
746,29,femenino,Coronel,26,22,38,29,mayor de 25
747,23,prefiero no decirlo,Arauco,49,27,84,53,menor a 25
748,18,femenino,Lota,13,64,52,43,menor a 25
749,21,prefiero no decirlo,Penco,79,45,2,42,menor a 25
750,28,femenino,Arauco,62,76,13,50,mayor de 25
751,18,prefiero no decirlo,Tomé,55,92,92,80,menor a 25
752,27,femenino,San Pedro,45,47,26,39,mayor de 25
753,24,femenino,Concepción,26,24,63,38,menor a 25
754,26,prefiero no decirlo,Coronel,40,83,21,48,mayor de 25
755,28,masculino,Hualpén,92,42,62,65,mayor de 25
756,24,masculino,Penco,87,58,15,53,menor a 25
757,28,masculino,Hualpén,58,80,90,76,mayor de 25
758,20,prefiero no decirlo,Penco,15,1,83,33,menor a 25
759,20,femenino,Arauco,62,46,72,60,menor a 25
760,19,prefiero no decirlo,Tomé,68,47,73,63,menor a 25
761,27,femenino,Coronel,73,3,93,56,mayor de 25
762,26,masculino,Arauco,74,68,30,57,mayor de 25
763,24,masculino,Hualpén,17,23,76,39,menor a 25
764,20,masculino,San Pedro,82,3,71,52,menor a 25
765,18,masculino,San Pedro,54,62,98,71,menor a 25
766,21,prefiero no decirlo,Penco,69,31,22,41,menor a 25
767,20,femenino,San Pedro,33,48,12,31,menor a 25
768,25,femenino,Lota,17,69,69,52,menor a 25
769,29,masculino,Concepción,86,85,70,80,mayor de 25
770,18,femenino,San Pedro,62,91,30,61,menor a 25
771,18,femenino,Concepción,27,93,90,70,menor a 25
772,27,masculino,Hualpén,51,22,77,50,mayor de 25
773,19,masculino,Arauco,44,41,29,38,menor a 25
774,22,prefiero no decirlo,Coronel,35,84,70,63,menor a 25
775,22,masculino,Arauco,52,93,94,80,menor a 25
776,25,femenino,Concepción,39,88,43,57,menor a 25
777,28,masculino,Tomé,59,61,80,67,mayor de 25
778,24,prefiero no decirlo,Concepción,10,5,6,7,menor a 25
779,18,femenino,Arauco,97,21,56,58,menor a 25
780,29,prefiero no decirlo,Concepción,40,53,11,35,mayor de 25
781,22,femenino,Hualpén,15,61,36,37,menor a 25
782,28,prefiero no decirlo,Hualpén,76,45,14,45,mayor de 25
783,20,femenino,Concepción,85,40,84,70,menor a 25
784,21,masculino,Penco,7,67,37,37,menor a 25
785,18,femenino,Hualpén,63,65,66,65,menor a 25
786,23,prefiero no decirlo,Lota,26,48,26,33,menor a 25
787,23,femenino,Tomé,72,42,41,52,menor a 25
788,24,femenino,San Pedro,97,57,79,78,menor a 25
789,20,femenino,Lota,96,91,10,66,menor a 25
790,21,prefiero no decirlo,San Pedro,5,96,56,52,menor a 25
791,25,femenino,Penco,62,49,20,44,menor a 25
792,22,masculino,Lota,12,47,99,53,menor a 25
793,23,prefiero no decirlo,Penco,96,70,52,73,menor a 25
794,28,masculino,Penco,57,5,23,28,mayor de 25
795,21,prefiero no decirlo,Lota,3,91,52,49,menor a 25
796,22,masculino,Concepción,18,22,61,34,menor a 25
797,28,prefiero no decirlo,San Pedro,10,9,72,30,mayor de 25
798,20,prefiero no decirlo,Concepción,1,32,15,16,menor a 25
799,23,femenino,Tomé,11,20,45,25,menor a 25
800,23,prefiero no decirlo,Penco,38,4,87,43,menor a 25
801,28,femenino,Penco,45,80,6,44,mayor de 25
802,24,femenino,Concepción,66,93,34,64,menor a 25
803,22,prefiero no decirlo,San Pedro,81,57,32,57,menor a 25
804,29,prefiero no decirlo,Concepción,96,15,58,56,mayor de 25
805,27,prefiero no decirlo,Coronel,81,90,88,86,mayor de 25
806,23,prefiero no decirlo,Coronel,50,99,77,75,menor a 25
807,19,femenino,Penco,86,29,4,40,menor a 25
808,23,femenino,Tomé,35,46,57,46,menor a 25
809,19,prefiero no decirlo,Penco,26,90,52,56,menor a 25
810,24,femenino,Arauco,1,43,16,20,menor a 25
811,19,prefiero no decirlo,Penco,68,20,86,58,menor a 25
812,28,masculino,Penco,87,27,88,67,mayor de 25
813,20,prefiero no decirlo,Penco,3,57,44,35,menor a 25
814,21,femenino,Tomé,93,86,97,92,menor a 25
815,24,femenino,Lota,80,8,54,47,menor a 25
816,29,femenino,Arauco,83,1,28,37,mayor de 25
817,26,femenino,Coronel,58,37,2,32,mayor de 25
818,18,masculino,Coronel,85,74,43,67,menor a 25
819,24,prefiero no decirlo,Hualpén,69,71,43,61,menor a 25
820,18,femenino,Hualpén,44,6,38,29,menor a 25
821,22,masculino,Penco,49,25,9,28,menor a 25
822,27,femenino,Lota,40,46,45,44,mayor de 25
823,21,prefiero no decirlo,Hualpén,49,31,16,32,menor a 25
824,19,prefiero no decirlo,Hualpén,29,34,3,22,menor a 25
825,28,masculino,Concepción,95,55,65,72,mayor de 25
826,18,masculino,Tomé,98,42,35,58,menor a 25
827,27,masculino,Arauco,37,15,59,37,mayor de 25
828,21,masculino,San Pedro,29,47,54,43,menor a 25
829,26,masculino,Hualpén,77,68,61,69,mayor de 25
830,18,femenino,Coronel,12,25,58,32,menor a 25
831,22,prefiero no decirlo,Arauco,14,44,84,47,menor a 25
832,22,masculino,Penco,31,96,45,57,menor a 25
833,24,masculino,Coronel,4,84,29,39,menor a 25
834,21,masculino,Penco,31,64,61,52,menor a 25
835,24,femenino,Arauco,54,60,58,57,menor a 25
836,27,masculino,Concepción,31,69,37,46,mayor de 25
837,19,femenino,Arauco,9,91,71,57,menor a 25
838,27,femenino,Penco,74,16,30,40,mayor de 25
839,20,masculino,San Pedro,32,53,26,37,menor a 25
840,20,masculino,Lota,78,22,42,47,menor a 25
841,18,masculino,Coronel,30,25,47,34,menor a 25
842,18,femenino,Penco,46,86,46,59,menor a 25
843,21,masculino,Lota,43,74,2,40,menor a 25
844,28,prefiero no decirlo,Lota,97,84,54,78,mayor de 25
845,19,femenino,Tomé,39,32,73,48,menor a 25
846,19,masculino,Hualpén,2,16,62,27,menor a 25
847,29,masculino,Tomé,68,97,63,76,mayor de 25
848,28,masculino,Coronel,53,1,20,25,mayor de 25
849,25,prefiero no decirlo,Penco,30,22,57,36,menor a 25
850,28,masculino,Tomé,71,22,68,54,mayor de 25
851,19,masculino,Arauco,42,26,13,27,menor a 25
852,25,femenino,San Pedro,27,78,39,48,menor a 25
853,21,prefiero no decirlo,San Pedro,6,65,25,32,menor a 25
854,18,femenino,Coronel,21,28,39,29,menor a 25
855,21,femenino,Arauco,88,5,48,47,menor a 25
856,23,masculino,San Pedro,97,98,44,80,menor a 25
857,25,prefiero no decirlo,Tomé,45,5,30,27,menor a 25
858,24,masculino,San Pedro,46,55,81,61,menor a 25
859,21,prefiero no decirlo,Tomé,14,72,73,53,menor a 25
860,26,prefiero no decirlo,Penco,5,98,90,64,mayor de 25
861,19,prefiero no decirlo,Coronel,14,14,79,36,menor a 25
862,19,prefiero no decirlo,Lota,73,73,58,68,menor a 25
863,18,masculino,Hualpén,92,97,62,84,menor a 25
864,28,femenino,Penco,84,13,17,38,mayor de 25
865,28,prefiero no decirlo,Arauco,15,86,82,61,mayor de 25
866,18,masculino,Lota,30,93,25,49,menor a 25
867,27,masculino,Penco,11,59,23,31,mayor de 25
868,26,prefiero no decirlo,Lota,58,65,8,44,mayor de 25
869,22,masculino,Concepción,18,63,31,37,menor a 25
870,22,femenino,Lota,12,14,40,22,menor a 25
871,21,prefiero no decirlo,Arauco,15,58,6,26,menor a 25
872,28,prefiero no decirlo,San Pedro,23,44,71,46,mayor de 25
873,21,prefiero no decirlo,Penco,56,95,15,55,menor a 25
874,28,femenino,Coronel,87,49,3,46,mayor de 25
875,18,femenino,Hualpén,28,15,61,35,menor a 25
876,25,masculino,Coronel,85,74,30,63,menor a 25
877,25,prefiero no decirlo,Arauco,65,20,74,53,menor a 25
878,27,femenino,Tomé,93,39,95,76,mayor de 25
879,26,prefiero no decirlo,Hualpén,31,54,85,57,mayor de 25
880,20,masculino,Arauco,94,62,10,55,menor a 25
881,26,femenino,Lota,36,71,96,68,mayor de 25
882,21,masculino,San Pedro,35,90,14,46,menor a 25
883,24,femenino,Hualpén,47,24,39,37,menor a 25
884,23,prefiero no decirlo,Penco,97,26,87,70,menor a 25
885,25,masculino,Hualpén,21,50,65,45,menor a 25
886,25,prefiero no decirlo,Concepción,33,73,73,60,menor a 25
887,22,femenino,Lota,19,68,72,53,menor a 25
888,18,prefiero no decirlo,Concepción,7,77,59,48,menor a 25
889,27,masculino,San Pedro,47,7,85,46,mayor de 25
